latitude,longitude,time
-36.56139,147.25253,2019-11-30 1436
-36.56252,147.25746,2019-11-30 1436
-36.56364,147.26233,2019-11-30 1436
-36.56494,147.26801,2019-11-30 1436
-36.57137,147.25499,2019-11-30 1436
-36.57481,147.24948,2019-11-30 1436
-36.57935,147.24872,2019-11-30 1436
-36.59364,147.24953,2019-11-30 1436
-36.54037,147.2227,2019-11-30 1436
-36.54367,147.21653999999998,2019-11-30 1436
-36.54492,147.22194,2019-11-30 1436
-36.54612,147.22716,2019-11-30 1436
-36.5473,147.23227,2019-11-30 1436
-36.54848,147.2374,2019-11-30 1436
-36.54976,147.24295,2019-11-30 1436
-36.54823,147.21584,2019-11-30 1436
-36.54685,147.20981,2019-11-30 1436
-36.54947,147.22122,2019-11-30 1436
-36.550670000000004,147.22646,2019-11-30 1436
-36.551829999999995,147.23146,2019-11-30 1436
-36.55297,147.2364,2019-11-30 1436
-36.55425,147.24197,2019-11-30 1436
-36.55123,147.20833000000002,2019-11-30 1436
-36.55271,147.2148,2019-11-30 1436
-36.55397,147.22028,2019-11-30 1436
-36.572590000000005,147.21916000000002,2019-11-30 1436
-36.5741,147.2258,2019-11-30 1436
-36.5784,147.22395,2019-11-30 1436
-36.58976,147.23248,2019-11-30 1436
-36.591190000000005,147.23875,2019-11-30 1436
-36.59251,147.24452,2019-11-30 1436
-36.59556,147.23727,2019-11-30 1436
-36.601459999999996,147.22177,2019-11-30 1436
-36.6041,147.23341000000002,2019-11-30 1436
-36.61099,147.24303999999998,2019-11-30 1436
-36.53902,147.15538,2019-11-30 1436
-36.54033,147.16103,2019-11-30 1436
-36.5827,147.16011,2019-11-30 1436
-36.58698,147.15813,2019-11-30 1436
-36.62036,147.1595,2019-11-30 1436
-36.545770000000005,147.23169,2019-11-30 1618
-36.54639,147.22614,2019-11-30 1618
-36.546490000000006,147.23718,2019-11-30 1618
-36.56831,147.2213,2019-11-30 1618
-37.39986,148.27976999999998,2019-12-03 0400
-37.40181,148.28931,2019-12-03 0400
-37.65834,147.8998,2019-12-03 0400
-37.43223,148.00563,2019-12-03 1518
-37.43158,148.00028999999998,2019-12-03 1518
-37.42792,148.00093,2019-12-03 1518
